codigo_do_material,codigo_de_venda,descrição_do_material,peso_liquido,peso_bruto,comprimento,largura,altura,volume_x
50414237,16870,ESSENCIAL DES HID CLAS FEM POTE 200G NV,200,530.6,102,102,78,811.512
50414238,86021,ILIA POTE DES HID PERF 200G NV,200,630,102,102,78,811.512
50414685,126937,LUMINA COND BRILHO E COR 300ML LTM,300,327,56,56,168,526.84
50414691,126941,LUMINA COND MASC BRILHO E COR 220ML LTM,220,271,56,56,141,442.17
50414696,126944,LUMINA COND BRILHO E COR 300ML,300,341,56,56,168,526.84
50414698,126936,LUMINA SH BRILHO E COR 300ML LTM,300,341,56,56,168,526.84
50414700,126933,LUMINA SH BRILHO E COR 300ML,300,341,56,56,168,526.84
50415555,127308,NECESSAIRE KIT PAIS C11 2023,224,224,334,203,45,3051
50415561,98691,TBS ALMOND MILK ESF CORP 250ML IMP,250,298,89,89,65,514.865
50415563,127306,TBS JBCO CONDICIONADOR 400 ML IMP,400,438,67.5,67.5,157,715.33
50415564,98577,TBS VIT C CREME FACIAL DIURNO 50ML IMP,50,152,62,62,50,192.2
50415565,120537,TBS BOOST SAB LIQ CORP CABELO 200ML IMP,200,232,50,50,155,387.5
50415566,128266,TBS GINGER ESFOLIANTE CAPILAR 240ML IMP,240,298,89,89,65,514.865
50415568,98340,TBS TEA TREE OLEO FACIAL 10ML IMP,10,36,27,27,58,42.282
50415569,98602,TBS GUARANA COFFEE SAB GEL LIMP150ML IMP,150,175,50,50,154,385
50415570,127307,TBS JBCO LEAVE IN CAPILAR 400ML IMP,400,455,100,100,75,750
50415866,127754,CHRONOS BOLSAS E OLHEIRAS 15ML,15,36.8,33,26,125,107.25
50415868,127768,UNA BASE POWDER 12F,20,154,61,61,37,137.677
50415872,127772,UNA BASE POWDER 31N,20,154,61,61,37,137.677
50415875,127775,UNA BASE POWDER 15Q,20,154,61,61,37,137.677
50415876,127776,UNA BASE POWDER 32Q,20,154,61,61,37,137.677
50415877,127777,UNA BASE POWDER 35Q,20,154,61,61,37,137.677
50415881,127757,UNA BASE POWDER 37Q,20,154,61,61,37,137.677
50415884,127760,UNA BASE POWDER 25Q,20,154,61,61,37,137.677
50415885,127761,UNA BASE POWDER 23F,20,154,61,61,37,137.677
50415886,127762,UNA BASE POWDER 40Q,20,154,61,61,37,137.677
50415887,127763,UNA BASE POWDER 29N,20,154,61,61,37,137.677
50415888,127764,UNA BASE POWDER 43N,20,154,61,61,37,137.677
50415890,127766,UNA BASE POWDER 21Q,20,154,61,61,37,137.677
50416007,127855,BASE POWDER ESCURO TESTE,20,154,61,61,37,137.677
50416008,127856,BASE POWDER CLARO TESTE,20,154,61,61,37,137.677
50416607,95993,AGUAS VIOLETA DES COL ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416608,129936,TDIA NOZ PECA KARITE ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416609,129933,HORUS CLASSICO ETIQUETA PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416610,129938,SRN CLASSICO ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416611,129934,NATURA HOMEM SAGAZ ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416612,129935,LUMINA LISOS ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416613,111416,TDIA SABLIQ ALEC SALV ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416614,59982,PLANT HIDRATA REPAR ETIQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416615,7891,SHIRAZ ETQ PERF P1 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416705,128263,CN CAIXA BIO MASC 3X25ML,1,17,294,5,149,219
50416841,100996,AGUAS VIOLETA DES COL ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416842,129942,TDIA NOZ PECA KARITE ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416843,129937,HORUS CLASSICO ETIQUETA PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416844,129939,SRN CLASSICO ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416845,129940,NATURA HOMEM SAGAZ ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416846,129941,LUMINA LISOS ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416847,111417,TDIA SABLIQ ALEC SALV ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416848,123702,PLANT HIDRATA REPAR ETIQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50416849,129932,SHIRAZ ETQ PERF P3 CDXII,0.45,0.45,1.001,1.001,1.001,0.001
50417400,128509,UNA DELIN CROMA P OLHOS BORDO RAD TERC,3,15,106.5,15,15,23.96
50417402,128504,UNA BATOM EXTREMO CONF CORAL 3C,4.1,30.1,26,26,80,54.08
50417403,128756,UNA DEO PARFUM BLUSH 75ML,63.75,379.393,70,70,112,548.8
50417404,128508,UNA DELIN CROMA P OLHOS CORAL RAD TERC,3,15,106.5,15,15,23.96
50417405,128501,UNA BATOM EXTREMO CONF CRE N2,4.1,30.1,26,26,80,54.08
50417406,128505,UNA ESMALTE 3D GEL BLUSH 730 TERC,8,48,25,25,71,44.38
50417408,128506,UNA ESMALTE 3D GEL ENERGIA 815 TERC,8,48,25,25,71,44.38
50417435,17761,ESSENCIAL DES CORP EXCLUSIVO FEM 100ML,88,134.2,56,42,133,312.816
50417778,128591,FITAS OLFATIVAS PCT 50 V1 2023,7.24,7.24,80,50,15,60
50417816,128660,MINI BACKDROP ILHAS EN PCT 4 C04 2023,1,5,460,270,210,26082
50417817,128657,MINI BACKDROP EN C04 2023,1,5,460,270,210,26082
50417818,128585,BACKDROP EN PCT 2 C04 2023,1,5,460,270,210,26082
50417820,128588,TAG PCT 50 EN C04 2023,1,5,460,270,210,26082
50417822,128654,LAMINAS PLAQUINHAS PCT 3 EN C04 2023,1,5,460,270,210,26082
50417823,128593,LAMINAS DE MESA PCT 4 EN C04 2023,638,638,440,260,10,1144
50417939,12182,FACES BATOM MATTE RED SQUARE AMOR,3.5,17.8,23,23,63,33.327
50418020,128582,EKOS HID MAOS CASTANHA 40G,40,54,38.5,28.5,124,136.059
50418022,128861,FACES DUO OLHOS DELINEADOR E MASCARA LTM,8,35,40,30,145,174
50418023,110255,EKOS DES COL FRESCOR PITANGA 75ML,75,187,52,51,155,411
50418024,129195,EKOS NECTAR HID DES CORP CAST 100ML LTM,100,127,55,41,152,342.76
50418027,128577,EKOS HIDRA MAOS MARAC 40G,50,50,125,40,30,150
50418028,128570,EKOS SAB BAR AND E ACAI 4X100G,400,424,202,33,81,540
50418029,129196,EKOS NECTAR DES HID CORP MARAC 400ML LTM,400,444,75,75,184,1035
50418031,128580,EKOS SAB BARR ISHPI PAT CAPTIU 3X90G LTM,270,280,220,35,80,616
50418035,128859,FACES DUO DE BATONS MATTE LTM 2X3 5G,7,40,53,30,68,108.12
50418039,128583,EKOS SAB LIQ MAOS PITANGA PRET 250ML LTM,250,297,66.1,66.1,155.8,680.723
50418042,128574,EKOS HIDRA MAOS PITANGA PRETA 250ML LTM,250,297,66.1,66.1,155.8,680.723
50418043,128863,COLECAO EKOS HIDRA MAOS 4X40GLTM,160,190,83,64,130,690.56
50418045,129199,EKOS DES CORP HID ACAI MARAC 2X200ML LTM,400,500,140,55,195,1501.5
50418046,129193,EKOS NECTAR DES HID CORP MARAC 400ML,456,456,74,74,183,1002
50418052,129194,EKOS NECTAR CRP FLOR DO LUAR 200ML,200,236,67,51,195,666.315
50418054,129197,EKOS NECTAR DES CORP HID CASTA 400ML LTM,400,444,75,75,184,1035
50418056,128663,UNA SOMBRA LIQ DOURADO GLOW 4G TERC,4,13,18,18,85,27.5
50418062,128649,EKOS DES COL FRESCOR MAD EM FLOR 150ML,150,353,60,60,195,702
50418063,128578,EKOS HIDRA MAOS TUKUMA 40G,40,54,38.5,28.5,124,136.059
50418066,128860,DUO DE ESMALTES UNA 2X8ML TERC,16,95,29,54,72,112.75
50418108,128616,LUNA OUSADIA DES COL AMOST 3X1 ML,3,10.2,180,5.5,90,89.1
50418109,128615,LUNA OUSADIA DES COL 75 ML,64,247.76,57,53,160,483.36
50418110,128611,LUNA TAIS ARAUJO ETIQ PERFUMADA P1,0.45,0.45,1.001,1.001,1.001,0.001
50418111,128613,LUNA TAIS ARAUJO ETIQ PERFUMADA P3,0.45,0.45,1.001,1.001,1.001,0.001
50418114,128856,TBS ENVELOPE MAES 23,30,30,196.5,3,320,188.64
50418262,128762,BACKDROP MODELO V EN C06 2023,1,5,460,270,210,26082
50418263,128763,BACKDROP MODELO H EN C06 2023,1,30,460,270,210,26082
50418267,128765,LENCO LIDER EN C06 2023,1,30,460,270,210,26082
50418268,128769,LAMINA PRECIF PCT 44 EN C06 2023,320,320,90,100,60,540
50418269,128766,CARD DIAMANTE PCT 5 EN C06 2023,1,5,460,270,210,26082
50418270,128773,LAMINA PLACAS PCT 3 EN C06 2023,242,242,344,7,262,631
50418271,128770,LAMINA DE MESA PCT 5 EN C06 2023,654,654,440,260,10,1144
50418273,128768,SARRAFO EN C06 2023,1,30,460,270,210,26082
50418274,128771,LAMINA PRECIFICADOR EN C06 2023,1,30,460,270,210,26082
50418312,129190,LENCO LIDER C06 2023,1,5,460,270,210,26082
50418367,128752,FACES DEMAQUILANTE BALSAMO TERC,45,77.5,69,69,41,195.2
50418368,91733,SHIRAZ DES COL 100Ml NV,100,276.983,55,55,142,429.55
50418369,98942,ESSENCIAL EXCLUSV FEM DES HID RF 200G NV,200,209,105,30,214,674
50418370,13691,HOJE FEM DES COL 100ML NV,100,276.983,55,55,142,429.55
50418372,17060,ESSENCIAL OUD FEM DEO PARFUM 3X25ML NV,75,400,207,158,40,1308.24
50418373,72996,CURTIDAS DE HUMOR RF DES CORPORAL FEM NV,100,113.77,56,42,103,242.256
50418375,73481, CURTIDAS DE HUMOR DES CORPORAL FEM NV,100,134,56,44,133,327.712
50418376,98941,ESSENCIAL CLASICO FEM DES HID RF 200G NV,200,209,70,35,199,487.55
50418480,122504,EKOS AMOSTRA MURUMURU SH MASC2X10ML TERC,20,25,127,3,110,42
50418481,122501,EKOS AMOSTRA PATAUA SH MASC 2X10ML TERC,20,25,127,3,110,42
50418719,98632,TBS VITA E GEL LIMP FACIAL 125ML IMP,125,142.2,40,40,171,273.6
50418720,98639,TBS SHEA ESFOLIANTE CORPORAL 250ML IMP,250,291.5,89,89,64,506.944
50418721,129656,TBS JBCO COND MASCARA CAPILAR 240ML IMP,240,287,89,89,62,491.102
50419468,129235,TBS JBCO ATIVADOR CACHOS 200ML IMP,200,218,50,50,168,420
50419469,98637,TBS ARGAN ESFOLIANTE CORP 250 ML IMP,250,298,89,89,65,514.865
50419470,98578,TBS TEA TREE OLEO FACIAL 20ML IMP,20,62,35,35,70,85.75
50419471,98330,TBS ALOE LOCAO FACIAL FPS 15 50ML IMP,50,58.5,35,35,121,148.225
50419561,63754,HUMOR PRIM AMO DES COL FEM 3X1ML TERC,2.52,9.76,196,5.5,95,102.41
50419960,56743,KAIAK AVENTURA MASC DES CORP SPRAY 100ML,100,134,56,44,133,327.712
50419962,88454,BIOGRAFIA MASC DES CORPORAL 100ML NV,100,134,56,44,133,327.712
50419963,88455,BIOGRAFIA FEM DES CORP RF 100ML NAT20,100,114,57,42,104,249
50419965,85390,SR N DES CORPORAL RF MASC 100 ML NV,100,114,56,42,103,242.256
50419968,75196,KAIAK AVENTURA FEM DES SPRAY 100ML RF,100,114,56,42,103,242.256
50420019,102728,KAIAK OCEANO FEM DES SPRAY 100ML,100,134,56,44,133,327.712
50420020,110686,NATURA HOMEM MASC DES SPRAY 100ML,100,134,56,44,133,327.712
50420099,166319,ESSENCIAL REF CLAS DES CORP FEM 100ML,100,114,56,42,103,242.256
50420100,102729,KAIAK OCEANO FEM DES SPRAY 100ML RF,100,114,57,42,104,249
50420103,88431,BIOGRAFIA MASC DES CORP RF 100ML NV,100,114,56,42,103,242.256
50420105,75195,KAIAK AVENTURA FEM DES SPRAY 100ML,100,134,56,44,133,327.712
50420107,69200,LUNA DES CORPORAL FEM 100ML NV,100,134,56,44,133,327.712
50420108,110687,NATURA HOMEM RF MASC DES SPRAY 100ML,100,114,56,42,103,242.256
50420231,56754,KAIAK FEM DES SPRAY 100ML,100,134,56,44,133,327.712
50420233,166317,ESSENCIAL CLAS DES CORP MASC 100ML,100,134,56,44,133,327.712
50420234,16623,KAIAK OCEANO MASC DES SPRAY 100ML,100,134,56,44,133,327.712
50420235,56766,HUMOR MEU PRIMEIRO HUMOR DES CORP RF NV,100,114,56,42,103,242.256
50420236,166318,ESSENCIAL REF CLAS DES CORP MASC 100ML,100,114,56,42,103,242.256
50420237,88453,BIOGRAFIA FEM DES CORPORAL 100ML NAT20,100,134,56,44,133,327.712
50420441,56763,KAIAK FEM DES SPRAY 100ML RF,100,114,56,42,103,242.256
50420442,15673,ESSENCIAL CLAS DES CORP FEM 100ML,88,134,56,44,133,327.712
50420443,16626,KAIAK OCEANO MASC DES SPRAY 100ML RF,100,114,56,42,103,242.256
50420446,56747,KAIAK MASC DES SPRAY 100ML,100,134,56,44,133,327.712
50420448,56948,KAIAK MASC DES SPRAY 100ML RF,100,114,56,42,103,242.256
50420569,89259,LUNA DEO CORPORAL REFIL FEM 100 ML NV,100,114,56,42,103,242.256
50420571,56764,KAIAK AVENTURA MASC DES SPRAY 100ML RF,100,114,56,42,103,242.256
50421334,102728,KAIAK OCEANO DEO CORP SPRAY FEMI 100 ML,88,134.02,56,42,133,312.816
50421336,129626,LUNA OUSADIA DES COL F AMOST 1ML TERC,32.68,233.1,91.5,58,250,1326.75
50421342,16623,KAIAK OCEANO DEO CORP SPRAY MASC 100 ML,88,134.02,56,42,133,312.816
50421353,129613,LUNA TAIS ARAUJO ETIQ PERFUMADA LTM,0.35,0.35,1.1,1.1,1.1,0.001
50421378,129630,NATURA HOMEM AMO ELO DESOD 1ML TERC,32.68,233.1,91.5,58,250,1326.75
50421418,129607,KAIAK AMOSTRA O2 MASC EDT 3X1ML LTM,3,10.2,180,5.5,90,89.1
50421421,129600,KAIAK AMOST O2 MASC EDT 4ML LTM,4,9.5,15,15,57,12.825
50421422,129599,KAIAK AMOST O2 FEM EDT 4ML LTM,4,9.5,15,15,57,12.825
50421423,129610,KAIAK O2 MASC EDT 100 ML LTM,100,297,80,47,145,545.2
50421425,129604,KAIAK AMOSTRA O2 FEM EDT 3X1ML LTM,3,10.2,180,5.5,90,89.1
50421427,129614,KAIAK  O2  FEM EDT 100 ML LTM,100,300,60,47,178,501.96
50421434,95988,BIOGRAFIA INSPIRE DES COL MASC 100ML,84,353,95,50,125,593.75
50421435,129621,KAIAK EXTREMO SHAMPO REFRES MASC 125ML,125,161,55,41,170,383.35
50421437,129633,SINTONIA CLASS SAB LIQUIDO MASC 100ML,100,127,55,41,152,342.76
50421440,129606,BIOGRAFIA INSPIRE HIDRA MAOS FEM 40G,40,54.95,42,31,116,151.032
50421441,129622,KAIAK CLASS MASST DES HIDRA FEM 100ML,100,127,55,41,153,345
50421442,129628,NATURA HOMEM ESSENCE CREME BARBEAR 75G,75,102,55,41,145,326.975
50421443,129623,NATURA HOMEM SAGAZ HID BAL POS BAR 75ML,75,102,55,41,145,326.975
50421445,129627,NATURA HOMEM SAGAZ SHAMPO 3EM1 300ML,300,333,50,50,194,485
50421447,129601,BIOGRAFIA INSPIRE SAB BARRA MASC 90G,90,99,75,33,75,185.625
50421454,95874,UNA PRIMER ROSTO NEUTRALIZADOR NV,30,41.6,33,26,142,121.836
50421632,98667,TBS GINSENG & RICE MASC FACIAL 75 ML IMP,75,265,67.5,69,67,312.05
50421633,98627,TBS VIT E CREME LIMP FACIAL 250ML IMP,250,295,58,58,149,501.236
50421635,129746,CPV NECESSAIRE KIT VIAGEM,208,218,200,40,345,2760
50421664,129747,AESOP IN TWO MINDS FACIAL HID 60ML TESTE,54,60,54,54,55,160.38
50421972,125290,SAB BARRA MULTIPACK TUKUMA 4X100G LTM,400,425,160,103,33,543.84
50421985,129805,TBS EMB SACO DE PAPEL MAES 23,23.35,23.35,230,1.5,330,113.85
50421988,59216,EKOS FLOR DO LUAR DES COL AMOST 3X1ML NV,3,10.2,180,5.5,90,89.1
50421991,129806,URBANO RECRIA SAB BARRA MASC 90G,90,99,75,33,75,185.625
50421994,129954,NATURA HOMEM POTEN HID BAL POS BAR 75ML,75,102,55,41,145,326.975
50421999,129835,KAIAK CLASS SAB BARRA FEM 90G,90,99,75,33,75,185.625
50422000,129833,ESSENCIAL EXCLUSIVO EDP FEM 25ML LTM,25,105,46,37,112,190.624
50422003,129819,KAIAK OCEANO DES HIDRA BANHO FEM 100ML,100,127,55,41,152,342.76
50422004,129825,HUMOR PRIMEIRO DES HIDRA MOUSSE 200G,200,269.429,94.8,94.8,58.5,525.742
50422043,129811,NECESSAIRE ESSENCIAL EXCLUSIVO FEM,120,140,210,20,350,1470
50422045,129800,FOTOEQUILIBRIO PORTA CELULAR,45,45,249,19,171,809
50422046,129804,FOTOEQUILIBRIO SHOULDER BAG,1,75,253,172,31,1349
50422047,129801,MMBB CARD PERFUMADO,10,10,310,80,0.2,5
50422154,129948,CASE BATOM CC NAIA III,1,25.1,26,26,80,54.08
50422155,129951,CASE BATOM CC NAIA I,1,25.1,26,26,80,54.08
50422156,129950,CASE BATOM CC NAIA II,1,25.1,26,26,80,54.08
50422212,129949,CASE BATOM CC ROSE,1,25.1,26,26,80,54.08
50422414,130039,LUNA RADI DES HIDR CORP ILUMI 100ML TERC,100,127,55,44,152,367.84
50422420,130011,AGUAS FRUTAS TROPICAI DES HID CORP 150ML,150,186,67,52,153,533.052
50422421,130049,MMBB SABONETE LIQUIDO CLASSICO 100ML,100,127,55,44,152,367.84
50422423,130041,MMBB SABONETE LIQUIDO RELAXANTE 100ML,100,127,55,44,152,367.84
50422424,130032,ILIA CLASSICO SABONETE LIQUIDO 80ML,80,105,55,41,137,309
50422426,130037,LUNA INTENSO HIDRATANTE MAOS 40G,40,54.95,42,31,116,151.032
50422432,130029,AGUAS FRUTAS TROPICAIS SAB LIQUIDO 150ML,150,186,67,52,153,533.052
50422433,130019,CHRONOS SABONETE LIQ PELE OLEOSA 50ML 23,50,79,42,31,134,174.468
50422434,130023,KRISKA SHOCK SABONETE LIQUI ILUMIN 125ML,125,161,55,41,170,383.35
50422439,129969,ILIA SAB BAR SORTIDO CLAS PLE SECR 3X90G,270,280,75,76,83,473
50422441,129962,MMBB SAB BAR SORTIDO LAR CLAS REL 3X100G,300,320,99,57,87,491
50422442,129973,TODODIA SABO BARRA SORTIDO 5X90G NT 2023,494,494,160,75,70,840
50422446,129964,AGUAS SABO BARR CAMPOS DE VIOLETAS 1X90G,90,103,71,31,71,156.271
50422447,129963,TODODIA SABO BARRA SORTIDO 4X90G NT 2023,390,390,125,75,72,675
50422457,117796,TODODIA HID DES CORP ACEROLA 400ML,462,462,194,70,70,950.6
50422458,103382,TODODIA RF HID DES CORP MANGA 400ML,400,407.4,120,35,205,861
50422459,103380,TODODIA HID DES CORP MANGA 400ML LTM,400,478,66.2,66.2,193.7,848.879
50422462,117803,TODODIA AMOST HID DES ACEROLA 50ML,50,68.15,49,36,116,204.624
50422463,105896,TODODIA HID DES MANGA ROSA COCO 50ML,50,68.15,49,36,116,204.624
50422466,103996,TODODIA HID DES CORP MANGA 200ML,200,240,67,51,180,615
50422705,131436,EKOS FORTALECEDOR HIDRA UNHAS CUTIC 10G,10,17.6,25,25,91,56.875
50422786,131328,TDIA ETIQ PERF HOME SPRAY CAMOMILA P1,0.45,0.45,1.001,1.001,1.001,0.001
50422787,131329,TDIA ETIQ PERF HOME SPRAY CAMOMILA P3,0.45,0.45,1.001,1.001,1.001,0.001
50422788,131330,TDIA ETIQ PERF HOME SPRAY CAMOMILA LTM,0.35,0.35,1.1,1.1,1.1,0.001
50422923,105332,MARCO 10 ANOS FEM DECADAS 2023,1,44,120,105,25,315
50422924,105333,MARCO 20 ANOS FEM DECADAS 2023,1,44,120,105,25,315
50422925,105334,MARCO 30 ANOS FEM DECADAS 2023,1,44,120,105,25,315
50422926,105335,MARCO 40 ANOS FEM DECADAS 2023,1,44,120,105,25,315
50422927,105336,MARCO 10 ANOS MASC DECADAS 2023,1,44,120,105,25,315
50422928,105337,MARCO 20 ANOS MASC DECADAS 2023,1,44,120,105,25,315
50422939,105338,MARCO 30 ANOS MASC DECADAS 2023,1,44,120,105,25,315
50423275,130656,TBS VIT E HIDRATANTE INTENSO 50ML IMP,50,176,61.5,61.5,53,200.459
50423276,130648,TBS LIME BLOSSOM SAB LIQ CORP 250ML IMP,250,277,58,58,134,450.77
50423277,130650,TBS LYCHEE MANTEIGA HID CORP 200ML IMP,200,243,101.5,101.5,50,515.113
50423278,130649,TBS ALOE GEL HID ROSTO E CORPO 200ML IMP,200,217.5,50,50,169,422.5
50423279,130653,TBS LYCHEE ESFOLIANTE CORP 250ML IMP,250,300,87,87,63,476.847
50423280,130654,TBS SEAWEED MASCARA FAC NOTURNA 75ML IMP,75,90,35,35,143,175.175
50423281,130652,TBS ALOE CREME FACIAL DIURNO 50ML IMP,50,177,60,60,58,208.8
50423282,130651,TBS LYCHEE SAB LIQ CORP 250ML IMP,250,277,59,59,139,483.859
50423283,130657,TBS SEAWEED ESFOLIANTE FACIAL 125ML IMP,125,142.2,40,40,165,264
50423284,130655,TBS ALOE CREME LIMP FACIAL 125ML IMP,125,142.5,40,40,163,260.8
50423287,56754,KAIAK CLASSICO DEO SPRAY FEMI 100 ML,88,134.02,56,42,133,312.816
50423708,130744,ON DUTY DESOD AERO MAXIMA PROT FEM 150ML,134,134,172,45,45,348.3
50423709,130745,ON DUTY DESOD AERO MAX PROT MASC 150ML,132,132,170,45,45,344.25
50423971,131007,CLEARSKIN SAB BAR ESFO PONTOS NEGROS 70G,80,80,90,59,26,138.06
50423972,131008,CLEARSKIN SAB BAR ACIDO SALICILICO 70G,82,82,100,60,25,150
50423973,131009,CLEARSKIN SAB BAR PURIFICANTE CARVAO 70G,80,80,90,60,26,140.4
50424073,131099,COLOR TREND DISNEY PALETA SOMBRA,28,28,92,50,9,41.4
50424173,131343,TODODIA NECESSAIRE INVERNO,94,94,200,5,343,343
50424177,131339,MAMAE BEBE MINI BOLSA MATERNIDADE,202,222,210,82,350,6027
50424241,131334,NATURE LANCHEIRA TERMICA,1,87,260,10,350,910
50424243,131338,LUNA NECESSAIRE ESTAMPADA,1,64,170,15,258,658
50424330,131409,NATURA HOMEM TATO SAB BAR 110G,110,119.3,62,33,94,192.324
50424332,131411,ESSENCIAL CLASS DEO PARFUM MASC 25ML,25,95,54,35,93,175.8
50424335,131414,ESSENCIAL SUP DEO PARFUM FEM 25ML,25,105,46,37,112,190.624
50424336,131415,KAIAK CLA E HUMOR PRI EDT FEM 2X25ML,50,236,108,39,165,694.98
50424486,131406,EKOS FRESCOR TUKUMA ETIQ PERF BR P1,0.45,0.45,1.001,1.001,1.001,0.001
50424487,131405,EKOS FRESCOR TUKUMA ETIQ PERF BR P3,0.45,0.45,1.001,1.001,1.001,0.001
50424488,131407,EKOS FRESCOR TUKUMA ETIQ PERF LTM,0.266,0.266,1.1,1.1,1.1,0.001
50424565,131425,TBS LIME MIST HID CORPORAL 100ML IMP,100,230,44,44,155,300.08
50424566,131426,TBS VITA E MASC FACIAL NOTURNA 75ML IMP,75,90,35,35,142,173.95
50424567,131427,TBS VITA E CREME FACIAL NOTURNO 50ML IMP,50,176,61.5,61.5,53,200.459
50424568,131429,TBS LIME BLOSSOM IOG HID CORP 200ML IMP,200,240,76.6,76.6,76.3,447.69
50424569,131430,TBS BRIT ROSE IOGURTE CORP 200ML IMPR,200,240,71,71,76,383.116
50424602,131432,AESOP ROSE BY ANY SAB LIQUID CORPO 500ML,500,613.33,75,75,170,956.25
50424603,131433,AESOP CORIANDER SAB LIQUIDO CORPO 500ML,500,613.33,75,75,170,956.25
50424921,131456,CHRONOS SERUM INTENSIVO ANTIOXIDANTE,15,78,38,37,95,133.57
50424984,90950,KAIAK K DEO SPRAY RF 100ML NV,100,113.77,56,42,103,242.256
50424990,131554,FESTIVAL DE HUMOR DEMO EDT 4ML TERC,3.4,9.5,15,15,57,12.825
50424991,131555,CONEXAO DE HUMOR EDT 3X1M TERC,3,10.2,180,5.5,90,89.1
50424995,131462,FESTIVAL DE HUMOR  DES COL 75ML,64,271,55,48,189,499
50424996,131491,FESTIVAL DE HUMOR  EDT LTM 75ML,64,271,55,48,189,499
50424997,131750,FESTIVAL DE HUMOR  DES COL 1 ML TERC,32.7,233.1,91.5,58,250,1326.75
50424998,131558,CONEXAO DE HUMOR DEMO EDT 4ML TERC,3.4,9.5,15,15,57,12.825
50425001,131560,FESTIVAL DE HUMOR EDT 3X1M TERC,3,10.2,180,5.5,90,89.1
50425002,131561,CONEXAO DE HUMOR DES COL 1ML TERC,32.7,233.1,91.5,58,250,1326.75
50425003,131492,CONEXAO DE HUMOR EDT LTM 75ML,63,260.8,87,44,126,482.328
50425343,113409,EKOS SH PATAUA NFV2 300ML LTM,300,329.4,55.1,55.1,220,667.92
50425373,131752,NECESSAIRE KAIAK MASCULINO,68,88,210,30,350,2205
50425389,90965,TODODIA SAB BARRA MANGA P 5X90G,450,483,75,72,155,837
50425859,131843,TBS VIT E TONICO FACIAL 250ML IMP,250,279,56,56,164,514.304
50425860,131844,TBS CAMOMILE MANTEIGA DEMAQ 90ML IMP,90,115,98.5,98.5,25.6,248.377
50426114,131974,EKOS NECESSAIRE WINNY,66,70,345,200,100,6900
50426174,131978,TODODIA ALGOD FELIZ DES HID COR 80ML PIX,80,105.4,55,41,135,304.425
50426175,131977,TODODIA CER A FELIZ DES HID COR 80ML PIX,80,105.4,55,41,135,304.425
50426180,132207,TODODIA NOZ P FELIZ DES HID COR 80ML PIX,80,105.4,55,41,135,304.425
50426398,132063,FACES TRIO BOCA LTM,15,50,64,25,98,156.8
50426411,131979,KIMONO LIDER FEM EN 2023,1,12,250,180,20,900
50426412,131980,CAMISETA POLO MASC ALGODAO EN 2023,1,12,250,180,20,900
50426416,131981,CAMISETA POLO MASC EN 2023,1,12,250,180,20,900
50426556,132057,ESSENCIAL SUPREME FEM SAB BARRA 110G,110,119,75,33,75,185.625
50426557,132058,ESSENCIAL SHAMPOO 2 EM 1 EXC 75ML,75,102,55,41,145,326.975
50428001,132112,KAIAK O2 MASCULINO ETIQ PERFUMADA P1,0.45,0.45,1.001,1.001,1.001,0.001
50428002,132111,KAIAK O2 MASCULINO ETIQ PERFUMADA P3,0.45,0.45,1.001,1.001,1.001,0.001
50428003,132109,KAIAK O2 FEMININO ETIQ PERFUMADA P1,0.45,0.45,1.001,1.001,1.001,0.001
50428004,132110,KAIAK O2 FEMININO ETIQ PERFUMADA P3,0.45,0.45,1.001,1.001,1.001,0.001
50428010,112766,EKOS REFIL SH PATAUA NFV2 300ML,300,326.7,80,42,187,628.32
50428011,112765,EKOS SH PATAUA NFV2 300ML,300,329,55,55,203,614
50428334,132210,TODODIA DEO CREME ACEROLA HIBIS 80G,80,104.75,55,41,130,293.15
50428371,132433,TODODIA TODANOITE TAPA OLHOS,42,42,256,168,20,860.16
50428372,132418,EKOS NECESSAIRE TUKUMA WINNY TAPAJOS,60,80,200,15,352,1056
50430409,132675,EKOS POLPA MAOS MARACUJA 75G,75,97,48,36,132,228
50430411,132671,EKOS HIDRA DES CORP MARACUJA 400ML,400,457,74,74,185,1013
